fromService,fromRegion,fromLabel,toService,toRegion,toLabel
amazonpsppenrollment,hk,Service,kafka:aliyun_hk_prod.scale.task_banner.events,hk,MessageQueue
amazonpsppenrollment,hk,Service,postgresql:amazonpsppenrollment,hk,DB
amazonpsppenrollment,hk,Service,clientvbaservice,hk,Service
amazonpsppenrollment,sg,Service,clientvbaservice,sg,Service
apiaggregator,hk,Service,papaymentlink,hk,Service
apiaggregator,hk,Service,scale-fund-transfer-api,hk,Service
apiaggregator,hk,Service,ecommercedataservice,hk,Service
apiaggregator,hk,Service,getpaidinvoice,hk,Service
apiaggregator,hk,Service,pagateway,hk,Service
apiaggregator,hk,Service,scale-reporting-service,hk,Service
apiaggregator,hk,Service,finance-core-banking-api-gateway,hk,Service
apiaggregator,hk,Service,oauth-service,hk,Service
apiaggregator,hk,Service,iss-client-api-0,us,Service
apiaggregator,hk,Service,iss-pci-client-api-0,us,Service
apiaggregator,hk,Service,appbatchpaymentservice,hk,Service
apiaggregator,hk,Service,getpaidsubscription,hk,Service
apiaggregator,hk,Service,awx-hosted-flow,hk,Service
apiaggregator,hk,Service,getpaidmerchantproduct,hk,Service
apiaggregator,hk,Service,appclientapiservice,hk,Service
apiaggregator,hk,Service,appdirectdebitservice,hk,Service
apiaggregator,hk,Service,paaccountrange,hk,Service
app-billing,sg,Service,postgresql:billing_config,sg,DB
app-billing,sg,Service,airwallex-fileservice,sg,Service
app-billing,hk,Service,awx-account-service,alihk,Service
app-billing,hk,Service,postgresql:billing,hk,DB
app-billing,hk,Service,postgresql:billing_config,hk,DB
app-billing,hk,Service,kafka:gcp_hk_prod_order_ledger_event,hk,MessageQueue
app-billing,sg,Service,app-midas4awx-api,sg,Service
app-billing,sg,Service,postgresql:billing,sg,DB
app-billing,sg,Service,kafka:gcp_sg_prod_order_ledger_event,sg,MessageQueue
app-billing,hk,Service,kafka:gcp_hk_prod_billing_fee_configuration_event,hk,MessageQueue
app-billing,sg,Service,app-midas-api,sg,Service
app-billing,hk,Service,app-midas-api,hk,Service
app-billing,hk,Service,app-midas4awx-api,hk,Service
app-billing,sg,Service,kafka:gcp_sg_prod_invoice_item_domain_event,sg,MessageQueue
app-billing,sg,Service,awx-account-service-rw,sg,Service
app-billing,sg,Service,kafka:gcp_sg_prod_billing_fee_configuration_event,sg,MessageQueue
app-billing,hk,Service,airwallex-fileservice,alihk,Service
app-billing,hk,Service,kafka:gcp_hk_prod_invoice_item_domain_event,hk,MessageQueue
app-billing-api,hk,Service,postgresql:billing_config,hk,DB
app-billing-api,sg,Service,postgresql:billing_config,sg,DB
app-credit-validation-service,hk,Service,redis,hk,DB
app-credit-validation-service,hk,Service,postgresql:appcreditvalidationservice,hk,DB
app-credit-validation-service,hk,Service,individual-kyc,hk,Service
app-credit-validation-service,hk,Service,awx-account-service,alihk,Service
app-internal-treasury,sg,Service,postgresql:appinternaltreasury,sg,DB
app-internal-treasury,sg,Service,gcp-prod-sg-timeseries-api,sg,Service
app-internal-treasury,sg,Service,accountingservice,sg,Service
app-internal-treasury,sg,Service,domains.WorkflowGateway,sg,Service
app-internal-treasury,sg,Service,appmhtreasuryservice,sg,Service
app-internal-treasury,sg,Service,apptransactionservice,hk,Service
app-internal-treasury,sg,Service,gcp-prod-sg-liquidity-planner-api,sg,Service
app-internal-treasury,sg,Service,redis,sg,DB
app-internal-treasury,sg,Service,moneyhouseservice,sg,Service
app-internal-treasury,sg,Service,accountingservice,hk,Service
app-internal-treasury,sg,Service,apptransactionservice,sg,Service
app-internal-treasury,sg,Service,payoutorder,sg,Service
app-internal-treasury,sg,Service,payoutorder,hk,Service
app-liquidity-forecast,sg,Service,postgresql:appliquidityforecast,sg,DB
app-midas-api,hk,Service,fis_configuration.FisConfigurationRateService,hk,Service
app-midas-api,hk,Service,postgresql:midas,hk,DB
app-midas-api,sg,Service,fis_configuration.FisConfigurationRateService,sg,Service
app-midas-api,sg,Service,postgresql:midas,sg,DB
app-midas4awx-api,sg,Service,airboardng-api,sg,Service
app-midas4awx-api,sg,Service,postgresql:midas,sg,DB
app-midas4awx-api,hk,Service,airboardng-api,alihk,Service
app-midas4awx-api,sg,Service,kafka:gcp_sg_prod_midas_account_price_update_event,sg,MessageQueue
app-midas4awx-api,hk,Service,app-midas-api,hk,Service
app-midas4awx-api,hk,Service,kafka:gcp_hk_prod_midas_account_price_update_event,hk,MessageQueue
app-midas4awx-api,hk,Service,awx-account-service,alihk,Service
app-midas4awx-api,sg,Service,app-midas-api,sg,Service
app-midas4awx-api,hk,Service,redis,hk,DB
app-midas4awx-api,sg,Service,redis,sg,DB
app-midas4awx-api,hk,Service,app-billing,hk,Service
app-midas4awx-api,sg,Service,awx-account-service-rw,sg,Service
app-midas4awx-api,sg,Service,app-billing,sg,Service
app-midas4awx-api,hk,Service,postgresql:midas,hk,DB
app-mirror,sg,Service,postgresql:reconciliationmirror,sg,DB
app-mirror,sg,Service,inbound-gateway,sg,Service
app-mirror,sg,Service,inbound-gateway,hk,Service
app-ocr-service,sg,Service,redis,sg,DB
app-ocr-service,hk,Service,redis,hk,DB
app-proteus,sg,Service,postgresql:proteus,sg,DB
app-reconciliation,sg,Service,postgresql:reconciliation,sg,DB
app-reconciliation,alihk,Service,postgresql:reconciliation,alihk,DB
appbankaccountverificationservice,hk,Service,railsgateway,hk,Service
appbankaccountverificationservice,hk,Service,postgresql:appbankaccountverificationservice,hk,DB
appbankaccountverificationservice,sg,Service,redis,sg,DB
appbankaccountverificationservice,hk,Service,redis,hk,DB
appbankaccountverificationservice,sg,Service,postgresql:appbankaccountverificationservice,sg,DB
appbatchpaymentservice,hk,Service,airwallex-fileservice,alihk,Service
appbatchpaymentservice,hk,Service,gtpntransferservice,hk,Service
appbatchpaymentservice,hk,Service,kafka:prod_gtpn_batchtransfer_events,hk,MessageQueue
appbatchpaymentservice,hk,Service,postgresql:batchpayments,hk,DB
appbatchpaymentservice,hk,Service,appplatformservice,hk,Service
appbatchpaymentservice,sg,Service,postgresql:batchpayments,sg,DB
appbatchpaymentservice,hk,Service,awx-account-service,alihk,Service
appbatchpaymentservice,hk,Service,kafka:gcp_hk_prod.notification.events,hk,MessageQueue
appclientapiservice,hk,Service,ecosystemappservice,hk,Service
appclientapiservice,hk,Service,authorisation-service,hk,Service
appclientapiservice,hk,Service,apptransactionservice,hk,Service
appclientapiservice,hk,Service,etawxocs,hk,Service
appclientapiservice,hk,Service,airwallex-fileservice,alihk,Service
appclientapiservice,hk,Service,clientvbaservice,hk,Service
appclientapiservice,hk,Service,rfi-service,hk,Service
appclientapiservice,sg,Service,appvalidationservice,sg,Service
appclientapiservice,hk,Service,validationservice,hk,Service
appclientapiservice,sg,Service,gcp-prod-sg-conversion-api,sg,Service
appclientapiservice,sg,Service,depositservice,sg,Service
appclientapiservice,sg,Service,authorisation-service,sg,Service
appclientapiservice,hk,Service,gtpnnotificationservice,hk,Service
appclientapiservice,hk,Service,awx-account-service,alihk,Service
appclientapiservice,hk,Service,ali-prod-hk-conversion-api,hk,Service
appclientapiservice,hk,Service,appplatformservice,hk,Service
appclientapiservice,hk,Service,scale-connect-service,hk,Service
appclientapiservice,hk,Service,individual-kyc,hk,Service
appclientapiservice,sg,Service,appplatformservice,sg,Service
appclientapiservice,hk,Service,scalescheduler,hk,Service
appclientapiservice,hk,Service,creditadviceservice,hk,Service
appdirectdebitservice,hk,Service,postgresql:appdirectdebitservice,hk,DB
appdirectdebitservice,sg,Service,prod-core-banking-api-gateway,sg,Service
appdirectdebitservice,sg,Service,kafka:gcp_sg_prod_order_ledger_event,sg,MessageQueue
appdirectdebitservice,sg,Service,kafka:gcp_sg_prod_midas_record_topic,sg,MessageQueue
appdirectdebitservice,sg,Service,postgresql:appdirectdebitservice,sg,DB
appdirectdebitservice,hk,Service,clientvbaservice,hk,Service
appdirectdebitservice,sg,Service,clientvbaservice,sg,Service
appdirectdebitservice,sg,Service,kafka:gcp_sg_prod.notification.events,sg,MessageQueue
appdraftpaymentservice,sg,Service,postgresql:draftprocessing,sg,DB
appdraftpaymentservice,sg,Service,appplatformservice,sg,Service
appdraftpaymentservice,hk,Service,appplatformservice,hk,Service
appdraftpaymentservice,hk,Service,awx-account-service,alihk,Service
appdraftpaymentservice,hk,Service,postgresql:draftprocessing,hk,DB
appmhtreasuryservice,sg,Service,moneyhouseservice,sg,Service
appmhtreasuryservice,sg,Service,apptransactionservice,sg,Service
appmhtreasuryservice,sg,Service,postgresql:appmhtreasuryservice,sg,DB
appmhtreasuryservice,hk,Service,postgresql:appmhtreasuryservice,hk,DB
appmhtreasuryservice,sg,Service,railsgateway,sg,Service
appmhtreasuryservice,sg,Service,railsgatewayopscenter,sg,Service
appplatformservice,sg,Service,postgresql:validation,sg,DB
appplatformservice,sg,Service,kafka:prod_gtpn_journal_events,sg,MessageQueue
appplatformservice,hk,Service,airwallex-fileservice,alihk,Service
appplatformservice,hk,Service,bankaccountvalidationservice,hk,Service
appplatformservice,sg,Service,individual-kyc,sg,Service
appplatformservice,hk,Service,etawxocs,hk,Service
appplatformservice,sg,Service,raildatamgntservice,sg,Service
appplatformservice,hk,Service,kafka:prod_gtpn_transaction_events,hk,MessageQueue
appplatformservice,hk,Service,paymentsysteminfo,hk,Service
appplatformservice,sg,Service,gcp-prod-sg-pricing-api,sg,Service
appplatformservice,hk,Service,raildatamgntservice,hk,Service
appplatformservice,hk,Service,apprefdataservice,hk,Service
appplatformservice,hk,Service,kafka:prod_gtpn_batchtransfer_events,hk,MessageQueue
appplatformservice,hk,Service,ali-prod-hk-pricing-api,hk,Service
appplatformservice,sg,Service,bankaccountvalidationservice,sg,Service
appplatformservice,hk,Service,apptransactionservice,hk,Service
appplatformservice,hk,Service,ali-prod-hk-quote-api,hk,Service
appplatformservice,sg,Service,gcp-prod-sg-trading-api,sg,Service
appplatformservice,sg,Service,redis,sg,DB
appplatformservice,sg,Service,apptransactionservice,sg,Service
appplatformservice,sg,Service,gcp-prod-sg-quote-api,sg,Service
appplatformservice,hk,Service,enrollmentservice,hk,Service
appplatformservice,hk,Service,individual-kyc,hk,Service
appplatformservice,hk,Service,redis,hk,DB
appplatformservice,sg,Service,enrollmentservice,sg,Service
appplatformservice,hk,Service,postgresql:validation,hk,DB
appplatformservice,hk,Service,ali-prod-tk-trading-api,tk,Service
appplatformservice,hk,Service,awx-account-service,alihk,Service
appplatformservice,hk,Service,kafka:prod_gtpn_journal_events,hk,MessageQueue
appplatformservice,hk,Service,kafka:aliyun_hk_prod_gtpn_transaction_submit_event,hk,MessageQueue
appplatformservice,sg,Service,paymentsysteminfo,sg,Service
apprefdataservice,hk,Service,moneyhouseservice,hk,Service
apprefdataservice,hk,Service,awx-account-service,alihk,Service
apprefdataservice,hk,Service,ali-prod-hk-pricing-api,hk,Service
approval-service,hk,Service,kafka:gcp_hk_prod.approval.updates,hk,MessageQueue
approval-service,hk,Service,temporal.api.workflowservice.v1.WorkflowService,hk,Service
approval-service,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
approval-service,hk,Service,opentelemetry.proto.collector.trace.v1.TraceService,hk,Service
approval-service,hk,Service,awx-account-service,alihk,Service
approval-service,sg,Service,jaeger.api_v2.CollectorService,sg,Service
approval-service,sg,Service,kafka:gcp_sg_prod.approval.status,sg,MessageQueue
approval-service,hk,Service,jaeger.api_v2.CollectorService,hk,Service
approval-service,sg,Service,opentelemetry.proto.collector.trace.v1.TraceService,sg,Service
approval-service,hk,Service,kafka:gcp_hk_prod.approval.status,hk,MessageQueue
approval-service,sg,Service,kafka:gcp_sg_prod.approval.updates,sg,MessageQueue
approval-service,sg,Service,awx-account-service-rw,sg,Service
apptencentrecon,alihk,Service,awx-account-service,alihk,Service
apptencentrecon,alihk,Service,apprefdataservice,hk,Service
apptencentrecon,alihk,Service,apptransactionservice,hk,Service
apptencentrecon,alihk,Service,appplatformservice,hk,Service
apptransactionservice,hk,Service,kafka:aliyun_hk_prod_gtpn_payout_created_event,hk,MessageQueue
apptransactionservice,hk,Service,postgresql:wallet,hk,DB
apptransactionservice,hk,Service,kafka:prod_gtpn_batchtransfer_events,hk,MessageQueue
apptransactionservice,hk,Service,kafka:prod_gtpn_transaction_service_order_resync_events,hk,MessageQueue
apptransactionservice,hk,Service,kafka:gcp_hk_prod.notification.events,hk,MessageQueue
apptransactionservice,sg,Service,kafka:gcp_sg_prod.notification.events,sg,MessageQueue
apptransactionservice,sg,Service,moneyhouseservice,sg,Service
apptransactionservice,sg,Service,kafka:prod_gtpn_payoutorder_events,sg,MessageQueue
apptransactionservice,sg,Service,prod-client-wallet-v2,sg,Service
apptransactionservice,sg,Service,kafka:gcp_sg_prod_gtpn_transaction_events,sg,MessageQueue
apptransactionservice,sg,Service,kafka:gcp_sg_prod_midas_record_topic,sg,MessageQueue
apptransactionservice,hk,Service,kafka:aliyun_hk_prod_gtpn_transaction_events,hk,MessageQueue
apptransactionservice,hk,Service,ali-prod-hk-pricing-api,hk,Service
apptransactionservice,hk,Service,kafka:aliyun_hk_prod_midas_record_topic,hk,MessageQueue
apptransactionservice,hk,Service,finance-client-wallet-v2,hk,Service
apptransactionservice,hk,Service,kafka:prod_gtpn_transaction_events,hk,MessageQueue
apptransactionservice,sg,Service,gcp-prod-sg-pricing-api,sg,Service
apptransactionservice,hk,Service,awx-account-service,alihk,Service
apptransactionservice,sg,Service,kafka:prod_gtpn_journal_events,sg,MessageQueue
apptransactionservice,hk,Service,payoutorder,hk,Service
apptransactionservice,sg,Service,kafka:prod_gtpn_transaction_events,sg,MessageQueue
apptransactionservice,sg,Service,redis,sg,DB
apptransactionservice,hk,Service,moneyhouseservice,hk,Service
apptransactionservice,hk,Service,kafka:prod_gtpn_journal_events,hk,MessageQueue
apptransactionservice,hk,Service,apptransactionservice,hk,Service
apptransactionservice,sg,Service,appplatformservice,sg,Service
apptransactionservice,sg,Service,postgresql:wallet,sg,DB
apptransactionservice,sg,Service,kafka:prod_gtpn_transaction_service_order_update_events,sg,MessageQueue
apptransactionservice,hk,Service,apprefdataservice,hk,Service
apptransactionservice,sg,Service,kafka:gcp_sg_prod_gtpn_payout_created_event,sg,MessageQueue
apptransactionservice,hk,Service,redis,hk,DB
apptransactionservice,hk,Service,appplatformservice,hk,Service
apptransactionservice,hk,Service,kafka:prod_gtpn_transaction_service_order_update_events,hk,MessageQueue
apptransactionservice,hk,Service,kafka:prod_gtpn_payoutorder_events,hk,MessageQueue
appvalidationservice,sg,Service,individual-kyc,sg,Service
appvalidationservice,sg,Service,raildatamgntservice,sg,Service
appvalidationservice,sg,Service,redis,sg,DB
appvalidationservice,sg,Service,postgresql:appvalidationservice,sg,DB
appvalidationservice,sg,Service,prod-core-banking-api-gateway,sg,Service
appvalidationservice,sg,Service,appplatformservice,sg,Service
appvalidationservice,sg,Service,appvalidationservice,sg,Service
appwebappapiservice,sg,Service,redis,sg,DB
appwebappapiservice,sg,Service,apptransactionservice,sg,Service
appwebappapiservice,hk,Service,validationservice,hk,Service
appwebappapiservice,sg,Service,kafka:prod_platform_raw_audit_log_events,sg,MessageQueue
appwebappapiservice,sg,Service,appplatformservice,sg,Service
appwebappapiservice,hk,Service,depositservice,hk,Service
appwebappapiservice,hk,Service,kafka:prod_platform_raw_audit_log_events,hk,MessageQueue
appwebappapiservice,hk,Service,airwallex-fileservice,alihk,Service
appwebappapiservice,hk,Service,appdirectdebitservice,hk,Service
appwebappapiservice,hk,Service,clientvbaservice,hk,Service
appwebappapiservice,hk,Service,creditadviceservice,hk,Service
appwebappapiservice,hk,Service,apptransactionservice,hk,Service
appwebappapiservice,hk,Service,gtpnnotificationservice,hk,Service
appwebappapiservice,sg,Service,google.cloud.recaptchaenterprise.v1.RecaptchaEnterpriseService,sg,Service
appwebappapiservice,hk,Service,finance-core-banking-api-gateway,hk,Service
appwebappapiservice,sg,Service,clientvbaservice,sg,Service
appwebappapiservice,hk,Service,onboarding-service,hk,Service
appwebappapiservice,sg,Service,kafka:gcp_sg_prod.notification.events,sg,MessageQueue
appwebappapiservice,hk,Service,etawxocs,hk,Service
appwebappapiservice,hk,Service,kafka:gcp_hk_prod.notification.events,hk,MessageQueue
appwebappapiservice,sg,Service,gtpnnotificationservice,sg,Service
appwebappapiservice,hk,Service,redis,hk,DB
appwebappapiservice,sg,Service,appdraftpaymentservice,sg,Service
appwebappapiservice,sg,Service,prod-order-aggregation-service,sg,Service
appwebappapiservice,sg,Service,enrollmentservice,sg,Service
appwebappapiservice,hk,Service,appplatformservice,hk,Service
appwebappapiservice,sg,Service,prod-core-banking-api-gateway,sg,Service
appwebappapiservice,sg,Service,appbatchpaymentservice,sg,Service
appwebappapiservice,hk,Service,appbatchpaymentservice,hk,Service
appwebappapiservice,sg,Service,gcp-prod-sg-conversion-api,sg,Service
appwebappapiservice,sg,Service,etawxocs,sg,Service
appwebappapiservice,hk,Service,finance-order-aggregation-service,hk,Service
appwebappapiservice,hk,Service,appdraftpaymentservice,hk,Service
appwebappapiservice,hk,Service,ali-prod-hk-conversion-api,hk,Service
appwebappapiservice,sg,Service,creditadviceservice,sg,Service
appwebappapiservice,hk,Service,scale-connect-service,hk,Service
